news_id,date,stock,name,sector,language,event_type,true_label,pred_label,score,confidence,prob_pos,prob_neg,prob_neu
N000750,2011-09-23,GP,Grameenphone Limited,Telecom,en,expansion,positive,positive,0.7172832321375608,0.7286145091056824,0.7286145091056824,0.011331276968121529,0.26005420088768005
N001352,2014-08-13,JAMUNAOIL,Jamuna Oil Company,Fuel,bn,dividend,neutral,positive,1.0,1.0,1.0,0.0,0.0
N000582,2021-01-04,RENATA,Renata Limited,Pharma,en,dividend,positive,positive,0.8090907577425241,0.8239975571632385,0.8239975571632385,0.014906799420714378,0.16109570860862732
N000398,2026-03-16,NCCBANK,National Credit & Commerce Bank,Bank,en,scandal,negative,negative,-0.9228870123624802,0.9324162602424622,0.009529247879981995,0.9324162602424622,0.05805453285574913
N000348,2025-01-09,MUTUALTRUST,Mutual Trust Bank Limited,Bank,en,regulatory,positive,positive,0.7849480975419283,0.793757975101471,0.793757975101471,0.008809877559542656,0.19743214547634125
N000324,2011-08-26,MUTUALTRUST,Mutual Trust Bank Limited,Bank,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N001453,2011-07-28,DSEX,DSE Broad Index,Index,en,scandal,negative,negative,-0.9257853478193283,0.9361733794212341,0.010388031601905823,0.9361733794212341,0.053438637405633926
N001075,2011-12-23,MARICO,Marico Bangladesh Limited,Consumer,en,macro,negative,negative,-0.9121394269168377,0.949264645576477,0.03712521865963936,0.949264645576477,0.013610106892883778
N000477,2011-12-14,SIBL,Social Islami Bank Limited,Bank,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N001307,2021-04-16,TITASGAS,Titas Gas Transmission,Gas,bn,earnings,negative,negative,-1.0,1.0,0.0,1.0,0.0
N001134,2011-12-19,UNILEVER,Unilever Consumer Care,Consumer,bn,dividend,neutral,positive,1.0,1.0,1.0,0.0,0.0
N000140,2013-12-06,DBBL,Dutch-Bangla Bank PLC,Bank,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000712,2016-08-25,GP,Grameenphone Limited,Telecom,bn,macro,positive,positive,1.0,1.0,1.0,0.0,0.0
N001441,2014-09-16,CUSTOMERS,Customer's Care PLC,Services,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N001251,2015-11-03,BEXIMCO,BEXIMCO Limited,Conglomerate,bn,dividend,neutral,positive,1.0,1.0,1.0,0.0,0.0
N001211,2023-06-27,WALTONHIL,Walton Hi-Tech Industries,Electronics,en,dividend,negative,negative,-0.9652908816933632,0.9734299778938293,0.008139096200466156,0.9734299778938293,0.018430890515446663
N001479,2011-06-02,DSEX,DSE Broad Index,Index,bn,dividend,positive,positive,1.0,1.0,1.0,0.0,0.0
N000462,2014-06-03,SIBL,Social Islami Bank Limited,Bank,en,scandal,negative,negative,-0.9254844225943089,0.9365069270133972,0.011022504419088364,0.9365069270133972,0.052470654249191284
N000525,2021-07-27,SQURPHARMA,Square Pharmaceuticals PLC,Pharma,bn,earnings,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000284,2026-04-23,ISLAMI BANK,Islami Bank Bangladesh PLC,Bank,en,scandal,negative,negative,-0.9262336874380708,0.9367285966873169,0.01049490924924612,0.9367285966873169,0.052776504307985306
N001401,2019-08-09,CUSTOMERS,Customer's Care PLC,Services,bn,regulatory,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000298,2013-07-12,ISLAMI BANK,Islami Bank Bangladesh PLC,Bank,en,macro,neutral,positive,0.3868628293275833,0.560777485370636,0.560777485370636,0.17391465604305267,0.26530778408050537
N000539,2012-01-11,SQURPHARMA,Square Pharmaceuticals PLC,Pharma,en,dividend,neutral,neutral,0.06920608598738909,0.9066499471664429,0.08127808570861816,0.012071999721229076,0.9066499471664429
N000636,2011-12-23,ACI,ACI Limited,Pharma,en,dividend,neutral,neutral,0.051425401121377945,0.9227035641670227,0.06436093151569366,0.01293553039431572,0.9227035641670227
N001017,2025-08-03,LAFARGECEM,LafargeHolcim Bangladesh,Cement,bn,macro,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000396,2015-05-15,NCCBANK,National Credit & Commerce Bank,Bank,en,regulatory,negative,negative,-0.887255092151463,0.8974435925483704,0.01018850039690733,0.8974435925483704,0.0923679769039154
N000968,2016-10-12,HEIDELBCEM,Heidelberg Cement Bangladesh,Cement,bn,dividend,positive,positive,1.0,1.0,1.0,0.0,0.0
N000881,2013-07-02,POWERGRID,Power Grid Company of Bangladesh,Power,en,dividend,negative,negative,-0.9615927403792739,0.97185879945755,0.010266059078276157,0.97185879945755,0.017875054851174355
N001300,2014-04-24,BEXIMCO,BEXIMCO Limited,Conglomerate,en,scandal,negative,negative,-0.935470593161881,0.9454313516616821,0.009960758499801159,0.9454313516616821,0.044607922434806824
N000173,2016-10-10,DUTCHBANGL,Dutch-Bangla Bank PLC,Bank,en,dividend,negative,negative,-0.9632099252194166,0.9728542566299438,0.00964433141052723,0.9728542566299438,0.017501365393400192
N001264,2013-06-13,BEXIMCO,BEXIMCO Limited,Conglomerate,en,earnings,positive,positive,0.9402379225939512,0.9594693779945374,0.9594693779945374,0.019231455400586128,0.021299144253134727
N001495,2015-02-20,DSEX,DSE Broad Index,Index,en,macro,negative,negative,-0.9122694358229637,0.9493582248687744,0.0370887890458107,0.9493582248687744,0.013552901335060596
N000128,2016-09-01,DBBL,Dutch-Bangla Bank PLC,Bank,bn,regulatory,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000219,2022-09-23,EBL,Eastern Bank PLC,Bank,bn,earnings,positive,positive,1.0,1.0,1.0,0.0,0.0
N001162,2010-08-27,BATBC,British American Tobacco Bangladesh,Tobacco,en,macro,negative,negative,-0.9112682975828648,0.9488065838813782,0.03753828629851341,0.9488065838813782,0.013655154034495354
N000450,2021-08-20,PRIMEBANK,Prime Bank Limited,Bank,en,regulatory,neutral,neutral,0.06777274236083031,0.8923379778862,0.08771736919879913,0.019944626837968826,0.8923379778862
N001310,2019-10-25,TITASGAS,Titas Gas Transmission,Gas,en,earnings,positive,positive,0.9392707291990519,0.9596909880638123,0.9596909880638123,0.0204202588647604,0.019888781011104584
N000420,2016-09-16,PRIMEBANK,Prime Bank Limited,Bank,en,dividend,neutral,neutral,0.050503311678767204,0.9231000542640686,0.06370162963867188,0.01319831795990467,0.9231000542640686
N001097,2016-08-19,MARICO,Marico Bangladesh Limited,Consumer,en,earnings,positive,positive,0.9411600586026907,0.9599258899688721,0.9599258899688721,0.018765831366181374,0.02130824141204357
N000915,2025-10-25,SUMITPOWER,Summit Power International,Power,en,dividend,negative,negative,-0.9652870893478394,0.9731763601303101,0.007889270782470703,0.9731763601303101,0.018934341147542
N000746,2021-09-10,GP,Grameenphone Limited,Telecom,en,expansion,neutral,neutral,0.02981550805270672,0.9278885722160339,0.05096345767378807,0.021147949621081352,0.9278885722160339
N000766,2022-03-11,BSCCL,Bangladesh Submarine Cable Company,Telecom,en,dividend,positive,positive,0.8894611727446318,0.9036480188369751,0.9036480188369751,0.01418684609234333,0.08216511458158493
N000341,2015-07-13,MUTUALTRUST,Mutual Trust Bank Limited,Bank,bn,expansion,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N001345,2018-06-18,TITASGAS,Titas Gas Transmission,Gas,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N001499,2022-04-24,DSEX,DSE Broad Index,Index,en,dividend,positive,positive,0.8758207382634282,0.8891444802284241,0.8891444802284241,0.013323741964995861,0.09753184020519257
N000410,2014-01-08,PRIMEBANK,Prime Bank Limited,Bank,en,earnings,positive,positive,0.9356763958930969,0.9576788544654846,0.9576788544654846,0.022002458572387695,0.02031867578625679
N001013,2023-09-07,LAFARGECEM,LafargeHolcim Bangladesh,Cement,bn,earnings,positive,positive,1.0,1.0,1.0,0.0,0.0
N000940,2015-09-04,SUMITPOWER,Summit Power International,Power,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000323,2018-03-16,MUTUALTRUST,Mutual Trust Bank Limited,Bank,en,earnings,neutral,neutral,0.008174842223525047,0.9504116773605347,0.028881601989269257,0.02070675976574421,0.9504116773605347
N000911,2018-10-24,SUMITPOWER,Summit Power International,Power,en,macro,positive,positive,0.933191591873765,0.9539048671722412,0.9539048671722412,0.02071327529847622,0.025381846353411674
N000479,2014-08-20,SIBL,Social Islami Bank Limited,Bank,en,dividend,positive,positive,0.8831507619470358,0.8976118564605713,0.8976118564605713,0.0144610945135355,0.08792705088853836
N000468,2020-12-25,SIBL,Social Islami Bank Limited,Bank,bn,expansion,positive,positive,1.0,1.0,1.0,0.0,0.0
N000698,2025-05-14,BEXPHARMA,BEXIMCO Pharmaceuticals,Pharma,bn,expansion,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000901,2013-03-01,SUMITPOWER,Summit Power International,Power,en,macro,positive,positive,0.9319607280194759,0.954127848148346,0.954127848148346,0.02216712012887001,0.023705128580331802
N001475,2021-09-23,DSEX,DSE Broad Index,Index,bn,macro,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N001158,2012-07-04,BATBC,British American Tobacco Bangladesh,Tobacco,en,earnings,positive,positive,0.9397003650665283,0.9595954418182373,0.9595954418182373,0.019895076751708984,0.020509453490376472
N001434,2021-02-26,CUSTOMERS,Customer's Care PLC,Services,en,scandal,negative,negative,-0.9145748196169734,0.924699068069458,0.010124248452484608,0.924699068069458,0.06517674028873444
N000211,2019-03-20,EBL,Eastern Bank PLC,Bank,bn,expansion,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000452,2020-10-29,SIBL,Social Islami Bank Limited,Bank,en,earnings,negative,negative,-0.9648813065141439,0.9751728177070618,0.010291511192917824,0.9751728177070618,0.014535755850374699
N000720,2023-02-17,GP,Grameenphone Limited,Telecom,bn,earnings,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000864,2012-11-29,POWERGRID,Power Grid Company of Bangladesh,Power,en,dividend,positive,neutral,0.2865369878709316,0.6743010878562927,0.306117981672287,0.019580993801355362,0.6743010878562927
N000234,2023-07-06,EBL,Eastern Bank PLC,Bank,bn,dividend,neutral,positive,1.0,1.0,1.0,0.0,0.0
N001092,2016-04-05,MARICO,Marico Bangladesh Limited,Consumer,en,earnings,neutral,neutral,0.007647506892681122,0.9496320486068726,0.02900770865380764,0.021360201761126518,0.9496320486068726
N000112,2014-04-15,DBBL,Dutch-Bangla Bank PLC,Bank,en,earnings,positive,positive,0.9378205891698599,0.9587799906730652,0.9587799906730652,0.0209594015032053,0.02026054449379444
N001339,2018-04-14,TITASGAS,Titas Gas Transmission,Gas,en,earnings,neutral,neutral,0.008564142510294914,0.948411762714386,0.030076177790760994,0.02151203528046608,0.948411762714386
N001034,2014-01-13,LAFARGECEM,LafargeHolcim Bangladesh,Cement,bn,expansion,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N001118,2016-06-17,UNILEVER,Unilever Consumer Care,Consumer,en,earnings,positive,positive,0.9392735660076141,0.9596032500267029,0.9596032500267029,0.020329684019088745,0.020067021250724792
N000177,2023-12-05,DUTCHBANGL,Dutch-Bangla Bank PLC,Bank,bn,expansion,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000785,2022-11-23,BSCCL,Bangladesh Submarine Cable Company,Telecom,en,earnings,negative,negative,-0.9663797235116363,0.9754461646080017,0.009066441096365452,0.9754461646080017,0.015487386845052242
N000669,2022-07-10,BEXPHARMA,BEXIMCO Pharmaceuticals,Pharma,en,regulatory,positive,positive,0.8399077896028757,0.8483856320381165,0.8483856320381165,0.008477842435240746,0.14313651621341705
N000583,2016-08-09,RENATA,Renata Limited,Pharma,en,macro,neutral,positive,0.2616150975227356,0.4309763014316559,0.4309763014316559,0.1693612039089203,0.39966246485710144
N001535,2019-01-04,DSEX,DSE Broad Index,Index,bn,macro,positive,neutral,0.0,0.0,0.0,0.0,1.0
N001396,2011-12-02,JAMUNAOIL,Jamuna Oil Company,Fuel,bn,earnings,positive,positive,1.0,1.0,1.0,0.0,0.0
N000973,2025-05-30,HEIDELBCEM,Heidelberg Cement Bangladesh,Cement,bn,regulatory,positive,negative,-1.0,1.0,0.0,1.0,0.0
N000051,2024-08-30,BRACBANK,BRAC Bank Limited,Bank,bn,macro,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N001526,2014-02-05,DSEX,DSE Broad Index,Index,bn,dividend,negative,neutral,0.0,0.0,0.0,0.0,1.0
N000716,2026-01-29,GP,Grameenphone Limited,Telecom,en,expansion,positive,positive,0.6098997313529253,0.623783528804779,0.623783528804779,0.013883797451853752,0.36233261227607727
N001391,2015-08-10,JAMUNAOIL,Jamuna Oil Company,Fuel,en,dividend,positive,positive,0.7952626328915358,0.809044599533081,0.809044599533081,0.013781966641545296,0.1771734207868576
N001190,2018-06-22,BATBC,British American Tobacco Bangladesh,Tobacco,en,regulatory,neutral,neutral,0.09603576362133026,0.8688273429870605,0.11360418796539307,0.017568424344062805,0.8688273429870605
N001085,2011-08-26,MARICO,Marico Bangladesh Limited,Consumer,en,scandal,negative,negative,-0.9155690530315042,0.9260382056236267,0.010469152592122555,0.9260382056236267,0.06349261105060577
N000757,2020-07-28,BSCCL,Bangladesh Submarine Cable Company,Telecom,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N001469,2013-01-23,DSEX,DSE Broad Index,Index,en,expansion,neutral,neutral,0.026447143405675888,0.9323328733444214,0.047057144343853,0.02061000093817711,0.9323328733444214
N000654,2012-06-23,BEXPHARMA,BEXIMCO Pharmaceuticals,Pharma,bn,macro,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000529,2019-03-14,SQURPHARMA,Square Pharmaceuticals PLC,Pharma,bn,earnings,positive,positive,1.0,1.0,1.0,0.0,0.0
N000991,2014-09-02,HEIDELBCEM,Heidelberg Cement Bangladesh,Cement,en,macro,neutral,positive,0.28716374933719635,0.44306647777557373,0.44306647777557373,0.15590272843837738,0.4010307192802429
N000695,2011-05-24,BEXPHARMA,BEXIMCO Pharmaceuticals,Pharma,en,macro,negative,negative,-0.8542621284723282,0.9207555651664734,0.0664934366941452,0.9207555651664734,0.012750987894833088
N000587,2015-01-28,RENATA,Renata Limited,Pharma,bn,expansion,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000844,2014-01-27,ROBI,Robi Axiata Limited,Telecom,en,dividend,negative,negative,-0.9628127021715045,0.9725163578987122,0.00970365572720766,0.9725163578987122,0.01777990348637104
N000215,2016-02-17,EBL,Eastern Bank PLC,Bank,en,macro,negative,negative,-0.9115997962653637,0.9489625692367554,0.03736277297139168,0.9489625692367554,0.013674686662852764
N000682,2024-03-15,BEXPHARMA,BEXIMCO Pharmaceuticals,Pharma,en,macro,neutral,positive,0.40569472312927246,0.5722103118896484,0.5722103118896484,0.16651558876037598,0.261274129152298
N001400,2019-03-22,JAMUNAOIL,Jamuna Oil Company,Fuel,en,dividend,neutral,neutral,0.07524869218468666,0.900188684463501,0.0875299870967865,0.012281294912099838,0.900188684463501
N001018,2022-12-20,LAFARGECEM,LafargeHolcim Bangladesh,Cement,bn,dividend,neutral,positive,1.0,1.0,1.0,0.0,0.0
N001378,2025-08-20,JAMUNAOIL,Jamuna Oil Company,Fuel,bn,earnings,positive,positive,1.0,1.0,1.0,0.0,0.0
N001041,2024-12-20,LAFARGECEM,LafargeHolcim Bangladesh,Cement,en,expansion,negative,negative,-0.9283745484426618,0.9413232803344727,0.012948731891810894,0.9413232803344727,0.0457279197871685
N000036,2017-08-11,BANKASIA,Bank Asia Limited,Bank,en,earnings,positive,positive,0.934037322178483,0.9570940732955933,0.9570940732955933,0.023056751117110252,0.019849121570587158
N001107,2015-12-31,UNILEVER,Unilever Consumer Care,Consumer,en,regulatory,neutral,neutral,0.09892514534294605,0.8647233843803406,0.11710088700056076,0.018175741657614708,0.8647233843803406
N001317,2019-04-10,TITASGAS,Titas Gas Transmission,Gas,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000091,2017-11-21,BRACBANK,BRAC Bank Limited,Bank,en,expansion,negative,negative,-0.9487472539767623,0.9578825831413269,0.00913532916456461,0.9578825831413269,0.03298208862543106
N000130,2013-07-10,DBBL,Dutch-Bangla Bank PLC,Bank,en,dividend,positive,positive,0.9025625865906477,0.9190635085105896,0.9190635085105896,0.016500921919941902,0.06443552672863007
N000499,2022-08-19,SIBL,Social Islami Bank Limited,Bank,bn,macro,positive,neutral,0.0,0.0,0.0,0.0,1.0
N001336,2019-11-15,TITASGAS,Titas Gas Transmission,Gas,en,macro,negative,negative,-0.9157559052109718,0.9510741233825684,0.03531821817159653,0.9510741233825684,0.01360761933028698
N000535,2017-01-24,SQURPHARMA,Square Pharmaceuticals PLC,Pharma,en,scandal,negative,negative,-0.9222413208335638,0.9325385093688965,0.01029718853533268,0.9325385093688965,0.057164307683706284
N000295,2016-05-27,ISLAMI BANK,Islami Bank Bangladesh PLC,Bank,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000610,2021-04-30,ACI,ACI Limited,Pharma,en,scandal,negative,negative,-0.9504115842282772,0.9659501910209656,0.01553860679268837,0.9659501910209656,0.018511246889829636
N000846,2026-06-29,ROBI,Robi Axiata Limited,Telecom,en,earnings,neutral,neutral,0.005465380847454071,0.9512128233909607,0.027126267552375793,0.021660886704921722,0.9512128233909607
N001269,2014-09-02,BEXIMCO,BEXIMCO Limited,Conglomerate,bn,dividend,negative,neutral,0.0,0.0,0.0,0.0,1.0
N000517,2016-01-11,SQURPHARMA,Square Pharmaceuticals PLC,Pharma,bn,macro,positive,neutral,0.0,0.0,0.0,0.0,1.0
N000925,2015-07-15,SUMITPOWER,Summit Power International,Power,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000032,2010-09-15,BANKASIA,Bank Asia Limited,Bank,bn,expansion,positive,positive,1.0,1.0,1.0,0.0,0.0
N001030,2017-01-30,LAFARGECEM,LafargeHolcim Bangladesh,Cement,bn,regulatory,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000473,2013-10-09,SIBL,Social Islami Bank Limited,Bank,en,scandal,negative,negative,-0.9473677119240165,0.9564915895462036,0.009123877622187138,0.9564915895462036,0.03438456356525421
N000876,2017-04-03,POWERGRID,Power Grid Company of Bangladesh,Power,bn,regulatory,positive,positive,1.0,1.0,1.0,0.0,0.0
N000110,2021-02-01,DBBL,Dutch-Bangla Bank PLC,Bank,en,expansion,positive,positive,0.7898773681372404,0.8005729913711548,0.8005729913711548,0.010695623233914375,0.18873146176338196
N000075,2023-08-10,BRACBANK,BRAC Bank Limited,Bank,en,macro,negative,negative,-0.9163508303463459,0.9513919353485107,0.03504110500216484,0.9513919353485107,0.013566963374614716
N000805,2019-07-05,ROBI,Robi Axiata Limited,Telecom,bn,dividend,negative,neutral,0.0,0.0,0.0,0.0,1.0
N000325,2023-12-22,MUTUALTRUST,Mutual Trust Bank Limited,Bank,en,earnings,positive,positive,0.9378137048333883,0.958713948726654,0.958713948726654,0.020900243893265724,0.02038578875362873
N001260,2014-01-19,BEXIMCO,BEXIMCO Limited,Conglomerate,en,macro,neutral,positive,0.2721954435110092,0.43098926544189453,0.43098926544189453,0.15879382193088531,0.41021689772605896
N000555,2023-05-24,RENATA,Renata Limited,Pharma,bn,dividend,positive,positive,1.0,1.0,1.0,0.0,0.0
N000448,2024-06-20,PRIMEBANK,Prime Bank Limited,Bank,bn,macro,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000585,2018-11-30,RENATA,Renata Limited,Pharma,en,macro,negative,negative,-0.3487932085990906,0.6649570465087891,0.3161638379096985,0.6649570465087891,0.018879089504480362
N001203,2022-09-15,WALTONHIL,Walton Hi-Tech Industries,Electronics,en,regulatory,negative,negative,-0.8999058799818158,0.9094631671905518,0.009557287208735943,0.9094631671905518,0.08097963035106659
N000851,2012-01-04,POWERGRID,Power Grid Company of Bangladesh,Power,bn,dividend,positive,positive,1.0,1.0,1.0,0.0,0.0
N000483,2025-12-15,SIBL,Social Islami Bank Limited,Bank,en,expansion,positive,positive,0.7056045094504952,0.7162890434265137,0.7162890434265137,0.010684533976018429,0.27302637696266174
N001533,2015-05-15,DSEX,DSE Broad Index,Index,bn,expansion,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000855,2018-06-22,POWERGRID,Power Grid Company of Bangladesh,Power,bn,expansion,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N001228,2024-06-14,WALTONHIL,Walton Hi-Tech Industries,Electronics,en,earnings,negative,negative,-0.9655273426324129,0.9753507971763611,0.009823454543948174,0.9753507971763611,0.0148256691172719
N001263,2025-04-07,BEXIMCO,BEXIMCO Limited,Conglomerate,bn,earnings,negative,positive,1.0,1.0,1.0,0.0,0.0
N000169,2018-07-31,DUTCHBANGL,Dutch-Bangla Bank PLC,Bank,bn,regulatory,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000444,2026-01-16,PRIMEBANK,Prime Bank Limited,Bank,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000941,2021-01-25,SUMITPOWER,Summit Power International,Power,en,dividend,positive,positive,0.8614902142435312,0.8751246333122253,0.8751246333122253,0.013634419068694115,0.1112409457564354
